"","well","time","value","microbe","treatment"
"15192","E2","40:58:38",0.122,"q1f2","treatment"
"15193","E2","41:13:38",0.122,"q1f2","treatment"
"15194","E2","41:28:38",0.122,"q1f2","treatment"
"15195","E2","41:43:38",0.123,"q1f2","treatment"
"15196","E2","41:58:38",0.127,"q1f2","treatment"
"15197","E2","42:13:38",0.127,"q1f2","treatment"
"15198","E2","42:28:38",0.129,"q1f2","treatment"
"15199","E2","42:43:38",0.129,"q1f2","treatment"
"15200","E2","42:58:38",0.129,"q1f2","treatment"
"15201","E2","43:13:38",0.13,"q1f2","treatment"
"15202","E2","43:28:38",0.135,"q1f2","treatment"
"15203","E2","43:43:38",0.137,"q1f2","treatment"
"15204","E2","43:58:38",0.138,"q1f2","treatment"
"15205","E2","44:13:38",0.137,"q1f2","treatment"
"15206","E2","44:28:38",0.139,"q1f2","treatment"
"15207","E2","44:43:38",0.14,"q1f2","treatment"
"15208","E2","44:58:38",0.142,"q1f2","treatment"
"15209","E2","45:13:38",0.144,"q1f2","treatment"
"15210","E2","45:28:38",0.143,"q1f2","treatment"
"15211","E2","45:43:38",0.146,"q1f2","treatment"
"15212","E2","45:58:38",0.148,"q1f2","treatment"
"15213","E2","46:13:38",0.151,"q1f2","treatment"
"15214","E2","46:28:38",0.153,"q1f2","treatment"
"15215","E2","46:43:38",0.16,"q1f2","treatment"
"15216","E2","46:58:38",0.158,"q1f2","treatment"
"15217","E2","47:13:38",0.16,"q1f2","treatment"
"15218","E2","47:28:38",0.162,"q1f2","treatment"
"15219","E2","47:43:38",0.167,"q1f2","treatment"
"15220","E2","47:58:38",0.169,"q1f2","treatment"
"15221","E2","48:13:38",0.169,"q1f2","treatment"
"15222","E2","48:28:38",0.172,"q1f2","treatment"
"15223","E2","48:43:38",0.174,"q1f2","treatment"
"15224","E2","48:58:38",0.174,"q1f2","treatment"
"15225","E2","49:13:38",0.177,"q1f2","treatment"
"15226","E2","49:28:38",0.18,"q1f2","treatment"
"15227","E2","49:43:38",0.183,"q1f2","treatment"
"15228","E2","49:58:38",0.185,"q1f2","treatment"
"15229","E2","50:13:38",0.191,"q1f2","treatment"
"15230","E2","50:28:38",0.194,"q1f2","treatment"
"15231","E2","50:43:38",0.193,"q1f2","treatment"
"15232","E2","50:58:38",0.199,"q1f2","treatment"
"15233","E2","51:13:38",0.198,"q1f2","treatment"
"15234","E2","51:28:38",0.203,"q1f2","treatment"
"15235","E2","51:43:38",0.21,"q1f2","treatment"
"15236","E2","51:58:38",0.211,"q1f2","treatment"
"15237","E2","52:13:38",0.215,"q1f2","treatment"
"15238","E2","52:28:38",0.218,"q1f2","treatment"
"15239","E2","52:43:38",0.221,"q1f2","treatment"
"15240","E2","52:58:38",0.227,"q1f2","treatment"
"15241","E2","53:13:38",0.23,"q1f2","treatment"
"15242","E2","53:28:38",0.234,"q1f2","treatment"
"15243","E2","53:43:38",0.239,"q1f2","treatment"
"15244","E2","53:58:38",0.244,"q1f2","treatment"
"15245","E2","54:13:38",0.248,"q1f2","treatment"
"15246","E2","54:28:38",0.253,"q1f2","treatment"
"15247","E2","54:43:38",0.256,"q1f2","treatment"
"15248","E2","54:58:38",0.262,"q1f2","treatment"
"15249","E2","55:13:38",0.265,"q1f2","treatment"
"15250","E2","55:28:38",0.266,"q1f2","treatment"
"15251","E2","55:43:38",0.272,"q1f2","treatment"
"15252","E2","55:58:38",0.275,"q1f2","treatment"
"15253","E2","56:13:38",0.28,"q1f2","treatment"
"15254","E2","56:28:38",0.282,"q1f2","treatment"
"15255","E2","56:43:38",0.286,"q1f2","treatment"
"15256","E2","56:58:38",0.292,"q1f2","treatment"
"15257","E2","57:13:38",0.292,"q1f2","treatment"
"15258","E2","57:28:38",0.297,"q1f2","treatment"
"15259","E2","57:43:38",0.298,"q1f2","treatment"
"15260","E2","57:58:38",0.302,"q1f2","treatment"
"15261","E2","58:13:38",0.305,"q1f2","treatment"
"15262","E2","58:28:38",0.308,"q1f2","treatment"
"15263","E2","58:43:38",0.315,"q1f2","treatment"
"15264","E2","58:58:38",0.316,"q1f2","treatment"
"15265","E2","59:13:38",0.32,"q1f2","treatment"
"15266","E2","59:28:38",0.322,"q1f2","treatment"
"15267","E2","59:43:38",0.324,"q1f2","treatment"
"15268","E2","59:58:38",0.328,"q1f2","treatment"
"15269","E2","60:13:38",0.328,"q1f2","treatment"
"15270","E2","60:28:38",0.334,"q1f2","treatment"
"15271","E2","60:43:38",0.335,"q1f2","treatment"
"15272","E2","60:58:38",0.34,"q1f2","treatment"
"15273","E2","61:13:38",0.34,"q1f2","treatment"
"15274","E2","61:28:38",0.345,"q1f2","treatment"
"15275","E2","61:43:38",0.348,"q1f2","treatment"
"15276","E2","61:58:38",0.35,"q1f2","treatment"
"15277","E2","62:13:38",0.353,"q1f2","treatment"
"15278","E2","62:28:38",0.357,"q1f2","treatment"
"15279","E2","62:43:38",0.361,"q1f2","treatment"
"15280","E2","62:58:38",0.359,"q1f2","treatment"
"15281","E2","63:13:38",0.363,"q1f2","treatment"
"15282","E2","63:28:38",0.368,"q1f2","treatment"
"15283","E2","63:43:38",0.37,"q1f2","treatment"
"15284","E2","63:58:38",0.372,"q1f2","treatment"
"15285","E2","64:13:38",0.377,"q1f2","treatment"
"15286","E2","64:28:38",0.375,"q1f2","treatment"
"15287","E2","64:43:38",0.381,"q1f2","treatment"
"15288","E2","64:58:38",0.384,"q1f2","treatment"
"15289","E2","65:13:38",0.386,"q1f2","treatment"
"15290","E2","65:28:38",0.389,"q1f2","treatment"
"15291","E2","65:43:38",0.394,"q1f2","treatment"
"15292","E2","65:58:38",0.398,"q1f2","treatment"
"15293","E2","66:13:38",0.398,"q1f2","treatment"
"15294","E2","66:28:38",0.402,"q1f2","treatment"
"15295","E2","66:43:38",0.404,"q1f2","treatment"
"15296","E2","66:58:38",0.406,"q1f2","treatment"
"15297","E2","67:13:38",0.404,"q1f2","treatment"
"15298","E2","67:28:38",0.409,"q1f2","treatment"
"15299","E2","67:43:38",0.411,"q1f2","treatment"
"15300","E2","67:58:38",0.413,"q1f2","treatment"
"15301","E2","68:13:38",0.417,"q1f2","treatment"
"15302","E2","68:28:38",0.418,"q1f2","treatment"
"15303","E2","68:43:38",0.42,"q1f2","treatment"
"15304","E2","68:58:38",0.423,"q1f2","treatment"
"15305","E2","69:13:38",0.423,"q1f2","treatment"
"15306","E2","69:28:38",0.428,"q1f2","treatment"
"15307","E2","69:43:38",0.429,"q1f2","treatment"
"15308","E2","69:58:38",0.429,"q1f2","treatment"
"15309","E2","70:13:38",0.431,"q1f2","treatment"
"15310","E2","70:28:38",0.433,"q1f2","treatment"
"15311","E2","70:43:38",0.432,"q1f2","treatment"
"15312","E2","70:58:38",0.433,"q1f2","treatment"
"15313","E2","71:13:38",0.437,"q1f2","treatment"
"15314","E2","71:28:38",0.439,"q1f2","treatment"
"15315","E2","71:43:38",0.436,"q1f2","treatment"
"15316","E2","71:58:38",0.439,"q1f2","treatment"
"15317","E2","72:13:38",0.441,"q1f2","treatment"
"15318","E3","0:13:38",0.087,"q1b4","treatment"
"15319","E3","0:28:38",0.087,"q1b4","treatment"
"15320","E3","0:43:38",0.087,"q1b4","treatment"
"15321","E3","0:58:38",0.088,"q1b4","treatment"
"15322","E3","1:13:38",0.087,"q1b4","treatment"
"15323","E3","1:28:38",0.087,"q1b4","treatment"
"15324","E3","1:43:38",0.087,"q1b4","treatment"
"15325","E3","1:58:38",0.087,"q1b4","treatment"
"15326","E3","2:13:38",0.087,"q1b4","treatment"
"15327","E3","2:28:38",0.088,"q1b4","treatment"
"15328","E3","2:43:38",0.088,"q1b4","treatment"
"15329","E3","2:58:38",0.088,"q1b4","treatment"
"15330","E3","3:13:38",0.087,"q1b4","treatment"
"15331","E3","3:28:38",0.088,"q1b4","treatment"
"15332","E3","3:43:38",0.087,"q1b4","treatment"
"15333","E3","3:58:38",0.087,"q1b4","treatment"
"15334","E3","4:13:38",0.087,"q1b4","treatment"
"15335","E3","4:28:38",0.088,"q1b4","treatment"
"15336","E3","4:43:38",0.088,"q1b4","treatment"
"15337","E3","4:58:38",0.088,"q1b4","treatment"
"15338","E3","5:13:38",0.088,"q1b4","treatment"
"15339","E3","5:28:38",0.088,"q1b4","treatment"
"15340","E3","5:43:38",0.088,"q1b4","treatment"
"15341","E3","5:58:38",0.087,"q1b4","treatment"
"15342","E3","6:13:38",0.087,"q1b4","treatment"
"15343","E3","6:28:38",0.087,"q1b4","treatment"
"15344","E3","6:43:38",0.087,"q1b4","treatment"
"15345","E3","6:58:38",0.087,"q1b4","treatment"
"15346","E3","7:13:38",0.087,"q1b4","treatment"
"15347","E3","7:28:38",0.088,"q1b4","treatment"
"15348","E3","7:43:38",0.087,"q1b4","treatment"
"15349","E3","7:58:38",0.087,"q1b4","treatment"
"15350","E3","8:13:38",0.088,"q1b4","treatment"
"15351","E3","8:28:38",0.088,"q1b4","treatment"
"15352","E3","8:43:38",0.088,"q1b4","treatment"
"15353","E3","8:58:38",0.088,"q1b4","treatment"
"15354","E3","9:13:38",0.088,"q1b4","treatment"
"15355","E3","9:28:38",0.088,"q1b4","treatment"
"15356","E3","9:43:38",0.088,"q1b4","treatment"
"15357","E3","9:58:38",0.088,"q1b4","treatment"
"15358","E3","10:13:38",0.088,"q1b4","treatment"
"15359","E3","10:28:38",0.088,"q1b4","treatment"
"15360","E3","10:43:38",0.088,"q1b4","treatment"
"15361","E3","10:58:38",0.088,"q1b4","treatment"
"15362","E3","11:13:38",0.088,"q1b4","treatment"
"15363","E3","11:28:38",0.088,"q1b4","treatment"
"15364","E3","11:43:38",0.088,"q1b4","treatment"
"15365","E3","11:58:38",0.088,"q1b4","treatment"
"15366","E3","12:13:38",0.088,"q1b4","treatment"
"15367","E3","12:28:38",0.088,"q1b4","treatment"
"15368","E3","12:43:38",0.088,"q1b4","treatment"
"15369","E3","12:58:38",0.088,"q1b4","treatment"
"15370","E3","13:13:38",0.088,"q1b4","treatment"
"15371","E3","13:28:38",0.088,"q1b4","treatment"
"15372","E3","13:43:38",0.088,"q1b4","treatment"
"15373","E3","13:58:38",0.088,"q1b4","treatment"
"15374","E3","14:13:38",0.088,"q1b4","treatment"
"15375","E3","14:28:38",0.088,"q1b4","treatment"
"15376","E3","14:43:38",0.088,"q1b4","treatment"
"15377","E3","14:58:38",0.088,"q1b4","treatment"
"15378","E3","15:13:38",0.088,"q1b4","treatment"
"15379","E3","15:28:38",0.088,"q1b4","treatment"
"15380","E3","15:43:38",0.088,"q1b4","treatment"
"15381","E3","15:58:38",0.088,"q1b4","treatment"
"15382","E3","16:13:38",0.088,"q1b4","treatment"
"15383","E3","16:28:38",0.088,"q1b4","treatment"
"15384","E3","16:43:38",0.088,"q1b4","treatment"
"15385","E3","16:58:38",0.088,"q1b4","treatment"
"15386","E3","17:13:38",0.088,"q1b4","treatment"
"15387","E3","17:28:38",0.088,"q1b4","treatment"
"15388","E3","17:43:38",0.088,"q1b4","treatment"
"15389","E3","17:58:38",0.088,"q1b4","treatment"
"15390","E3","18:13:38",0.088,"q1b4","treatment"
"15391","E3","18:28:38",0.088,"q1b4","treatment"
"15392","E3","18:43:38",0.088,"q1b4","treatment"
"15393","E3","18:58:38",0.088,"q1b4","treatment"
"15394","E3","19:13:38",0.088,"q1b4","treatment"
"15395","E3","19:28:38",0.088,"q1b4","treatment"
"15396","E3","19:43:38",0.088,"q1b4","treatment"
"15397","E3","19:58:38",0.088,"q1b4","treatment"
"15398","E3","20:13:38",0.088,"q1b4","treatment"
"15399","E3","20:28:38",0.088,"q1b4","treatment"
"15400","E3","20:43:38",0.088,"q1b4","treatment"
"15401","E3","20:58:38",0.088,"q1b4","treatment"
"15402","E3","21:13:38",0.088,"q1b4","treatment"
"15403","E3","21:28:38",0.088,"q1b4","treatment"
"15404","E3","21:43:38",0.088,"q1b4","treatment"
"15405","E3","21:58:38",0.088,"q1b4","treatment"
"15406","E3","22:13:38",0.088,"q1b4","treatment"
"15407","E3","22:28:38",0.088,"q1b4","treatment"
"15408","E3","22:43:38",0.088,"q1b4","treatment"
"15409","E3","22:58:38",0.088,"q1b4","treatment"
"15410","E3","23:13:38",0.088,"q1b4","treatment"
"15411","E3","23:28:38",0.088,"q1b4","treatment"
"15412","E3","23:43:38",0.088,"q1b4","treatment"
"15413","E3","23:58:38",0.088,"q1b4","treatment"
"15414","E3","24:13:38",0.088,"q1b4","treatment"
"15415","E3","24:28:38",0.088,"q1b4","treatment"
"15416","E3","24:43:38",0.088,"q1b4","treatment"
"15417","E3","24:58:38",0.088,"q1b4","treatment"
"15418","E3","25:13:38",0.088,"q1b4","treatment"
"15419","E3","25:28:38",0.088,"q1b4","treatment"
"15420","E3","25:43:38",0.088,"q1b4","treatment"
"15421","E3","25:58:38",0.088,"q1b4","treatment"
"15422","E3","26:13:38",0.088,"q1b4","treatment"
"15423","E3","26:28:38",0.088,"q1b4","treatment"
"15424","E3","26:43:38",0.088,"q1b4","treatment"
"15425","E3","26:58:38",0.088,"q1b4","treatment"
"15426","E3","27:13:38",0.088,"q1b4","treatment"
"15427","E3","27:28:38",0.088,"q1b4","treatment"
"15428","E3","27:43:38",0.088,"q1b4","treatment"
"15429","E3","27:58:38",0.088,"q1b4","treatment"
"15430","E3","28:13:38",0.088,"q1b4","treatment"
"15431","E3","28:28:38",0.088,"q1b4","treatment"
"15432","E3","28:43:38",0.088,"q1b4","treatment"
"15433","E3","28:58:38",0.088,"q1b4","treatment"
"15434","E3","29:13:38",0.088,"q1b4","treatment"
"15435","E3","29:28:38",0.088,"q1b4","treatment"
"15436","E3","29:43:38",0.088,"q1b4","treatment"
"15437","E3","29:58:38",0.088,"q1b4","treatment"
"15438","E3","30:13:38",0.088,"q1b4","treatment"
"15439","E3","30:28:38",0.088,"q1b4","treatment"
"15440","E3","30:43:38",0.088,"q1b4","treatment"
"15441","E3","30:58:38",0.088,"q1b4","treatment"
"15442","E3","31:13:38",0.088,"q1b4","treatment"
"15443","E3","31:28:38",0.088,"q1b4","treatment"
"15444","E3","31:43:38",0.088,"q1b4","treatment"
"15445","E3","31:58:38",0.088,"q1b4","treatment"
"15446","E3","32:13:38",0.088,"q1b4","treatment"
"15447","E3","32:28:38",0.088,"q1b4","treatment"
"15448","E3","32:43:38",0.088,"q1b4","treatment"
"15449","E3","32:58:38",0.088,"q1b4","treatment"
"15450","E3","33:13:38",0.088,"q1b4","treatment"
"15451","E3","33:28:38",0.088,"q1b4","treatment"
"15452","E3","33:43:38",0.088,"q1b4","treatment"
